id,taxonID,kingdom,phylum,class,order,family,genus,specificEpithet,scientificName,taxonRank,scientificNameAuthorship,taxonRemarks,threatStatus,establishmentMeans,scientificNameID,nameAccordingTo,vernacularName,taxonomicStatus,language,rightsHolder,bibliographicCitation,locality,countryCode,appendixCITES,occurrenceRemarks,
urn:lsid:catalogueoflife.org:taxon:5a8aede6-5e17-11e7-8cee-bc764e092680:col20170824,urn:lsid:catalogueoflife.org:taxon:5a8aede6-5e17-11e7-8cee-bc764e092680:col20170824,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Leontocebus,nigricollis,Leontocebus nigricollis,Especie,"(Spix, 1823)",Elevación (m): 300-500,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=998617,"Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.",bebeleche,Válido,es,Sociedad Colombiana de Mastozoología,"DEFLER TR. 2010a. Historia Natural de los Primates Colombianos. Colección de Textos, Universidad Nacional de Colombia, Facultad de Ciencias, Departamento de Biología, 2ª ed., Bogotá D.C., Colombia. 612 pp.",,CO,,Amazonia,
urn:lsid:catalogueoflife.org:taxon:1aeb89b7-5e17-11e7-8cee-bc764e092680:col20170824,urn:lsid:catalogueoflife.org:taxon:1aeb89b7-5e17-11e7-8cee-bc764e092680:col20170824,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,geoffroyi,Saguinus geoffroyi,Especie,"(Pucheran, 1845)",Elevación (m): 0-500,LC,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=572925,"Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.",mico diablo | diablito | tití diablito,Válido,es,Sociedad Colombiana de Mastozoología,"ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.",Antioquia | Chocó,CO,I,Pacífica,
urn:lsid:catalogueoflife.org:taxon:1aeb8d14-5e17-11e7-8cee-bc764e092680:col20170824,urn:lsid:catalogueoflife.org:taxon:1aeb8d14-5e17-11e7-8cee-bc764e092680:col20170824,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,inustus,Saguinus inustus,Especie,"(Schwartz, 1951)",,LC,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=572927,"Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.",,Válido,es,Sociedad Colombiana de Mastozoología,"ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.",Amazonas,CO,II,Amazonia,
urn:lsid:catalogueoflife.org:taxon:1aeb9028-5e17-11e7-8cee-bc764e092680:col20170824,urn:lsid:catalogueoflife.org:taxon:1aeb9028-5e17-11e7-8cee-bc764e092680:col20170824,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,leucopus,Saguinus leucopus,Especie,"(Günther, 1877)",Elevación (m): 100-1600,EN,Endémico,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=572929,"Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.",tití | tití gris,Válido,es,Sociedad Colombiana de Mastozoología,"ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.",Antioquia | Bolívar | Caldas | Magdalena | Tolima,CO,I,Andina | Caribe,
urn:lsid:catalogueoflife.org:taxon:1aeb95dd-5e17-11e7-8cee-bc764e092680:col20170824,urn:lsid:catalogueoflife.org:taxon:1aeb95dd-5e17-11e7-8cee-bc764e092680:col20170824,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,oedipus,Saguinus oedipus,Especie,"(Linnaeus, 1758)",Elevación (m): 0-800,CR,Endémico,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=572933,"Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.",tití | tití blanco | tití leoncito | tití pielroja,Válido,es,Sociedad Colombiana de Mastozoología,"ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.",Antioquia | Bolívar | Chocó (?) | Córdoba | Sucre,CO,I,Caribe,
urn:lsid:catalogueoflife.org:taxon:1aeb8100-5e17-11e7-8cee-bc764e092680:col20170824,urn:lsid:catalogueoflife.org:taxon:1aeb8100-5e17-11e7-8cee-bc764e092680:col20170824,Animalia,Chordata,Mammalia,Primates,Cebidae,Aotus,brumbacki,Aotus brumbacki,Especie,"Hershkovitz, 1983",Elevación (m): 100-1500,VU,Endémico,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=572944,"Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.",marta | mico dormilón | mico de noche,Válido,es,Sociedad Colombiana de Mastozoología,DEFLER TR y ML BUENO. 2007. Aotus diversity and the species problem. Primate Conservation 22:49-64.,Arauca | Casanare | Meta | Vichada,CO,,Orinoquia,
urn:lsid:catalogueoflife.org:taxon:3b0b4678-5e17-11e7-8cee-bc764e092680:col20170824,urn:lsid:catalogueoflife.org:taxon:3b0b4678-5e17-11e7-8cee-bc764e092680:col20170824,Animalia,Chordata,Mammalia,Primates,Cebidae,Aotus,griseimembra,Aotus griseimembra,Especie,"Elliot, 1912",Elevación (m): 0-1500,VU,Endémico,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=944169,"Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.",marta | mico dormilón | mico de noche,Válido,es,Sociedad Colombiana de Mastozoología,"DEFLER TR. 2010a. Historia Natural de los Primates Colombianos. Colección de Textos, Universidad Nacional de Colombia, Facultad de Ciencias, Departamento de Biología, 2ª ed., Bogotá D.C., Colombia. 612 pp.",Magdalena | Norte de Santander | Santander,CO,,,
urn:lsid:catalogueoflife.org:taxon:3b0b4396-5e17-11e7-8cee-bc764e092680:col20170824,urn:lsid:catalogueoflife.org:taxon:3b0b4396-5e17-11e7-8cee-bc764e092680:col20170824,Animalia,Chordata,Mammalia,Primates,Cebidae,Aotus,jorgehernandezi,Aotus jorgehernandezi,Especie,"Defler & Bueno, 2007",,DD,Endémico,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=944171,"Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.",mono negro | mono chongo | chongón,Válido,es,Sociedad Colombiana de Mastozoología,"DEFLER TR. 2010a. Historia Natural de los Primates Colombianos. Colección de Textos, Universidad Nacional de Colombia, Facultad de Ciencias, Departamento de Biología, 2ª ed., Bogotá D.C., Colombia. 612 pp.",,CO,,,
urn:lsid:catalogueoflife.org:taxon:49ffd225-5e17-11e7-8cee-bc764e092680:col20170824,urn:lsid:catalogueoflife.org:taxon:49ffd225-5e17-11e7-8cee-bc764e092680:col20170824,Animalia,Chordata,Mammalia,Primates,Cebidae,Aotus,lemurinus,Aotus lemurinus,Especie,"(I. Geoffroy, 1843)",Elevación (m): 1500-3200,VU,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=572949,"Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.",marta | mico dormilón | mico de noche,Válido,es,Sociedad Colombiana de Mastozoología,"DEFLER TR, ML BUENO y JI HERNÁNDEZ-CAMACHO. 2001. Taxonomic status of Aotus hershkovitzi: its relationship to Aotus lemurinus lemurinus. Neotropical Primates 9: 37-52.",Antioquia | Atlántico | Bolívar | Boyacá | Chocó | Córdoba | Cundinamarca | Magdalena | Meta | Santander | Sucre | Tolima,CO,,,
urn:lsid:catalogueoflife.org:taxon:1a85adf5-5e17-11e7-8cee-bc764e092680:col20170824,urn:lsid:catalogueoflife.org:taxon:1a85adf5-5e17-11e7-8cee-bc764e092680:col20170824,Animalia,Chordata,Mammalia,Primates,Cebidae,Aotus,nancymaae,Aotus nancymaae,Especie,"Hershkovitz, 1983",Elevación (m): 100,VU,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=572945,"Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.",marta | mico dormilón | mico de noche,Válido,es,Sociedad Colombiana de Mastozoología,MALDONADO AM y MR PECK. 2014. Research and in situ conservation of owl monkeys enhances environmental law enforcement at the Colombian_Peruvian border. American Journal of Primatology 76: 658-669.,Amazonas,CO,,,
urn:lsid:catalogueoflife.org:taxon:49ffd53f-5e17-11e7-8cee-bc764e092680:col20170824,urn:lsid:catalogueoflife.org:taxon:49ffd53f-5e17-11e7-8cee-bc764e092680:col20170824,Animalia,Chordata,Mammalia,Primates,Cebidae,Aotus,trivirgatus,Aotus trivirgatus,Especie,"(Humboldt, 1811)",,LC,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=572951,"Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.",marta | mico dormilón | mico de noche,Válido,es,Sociedad Colombiana de Mastozoología,ACP – Asociación Primatológica Colombiana. 2020. Lista de Primates Colombianos (2020). https://www.asoprimatologicacolombiana.org/primates-de-colombia.html,,CO,,,
urn:lsid:catalogueoflife.org:taxon:49ffd6c0-5e17-11e7-8cee-bc764e092680:col20170824,urn:lsid:catalogueoflife.org:taxon:49ffd6c0-5e17-11e7-8cee-bc764e092680:col20170824,Animalia,Chordata,Mammalia,Primates,Cebidae,Aotus,vociferans,Aotus vociferans,Especie,"(Spix, 1823)",Elevación (m): 90-1500,LC,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=572952,"Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.",marta | mico dormilón | mico de noche,Válido,es,Sociedad Colombiana de Mastozoología,"DEFLER TR. 2010a. Historia Natural de los Primates Colombianos. Colección de Textos, Universidad Nacional de Colombia, Facultad de Ciencias, Departamento de Biología, 2ª ed., Bogotá D.C., Colombia. 612 pp.",Amazonas | Caquetá | Guainia | Meta | Putumayo | Vaupés,CO,,,
urn:lsid:catalogueoflife.org:taxon:3b0b4503-5e17-11e7-8cee-bc764e092680:col20170824,urn:lsid:catalogueoflife.org:taxon:3b0b4503-5e17-11e7-8cee-bc764e092680:col20170824,Animalia,Chordata,Mammalia,Primates,Cebidae,Aotus,zonalis,Aotus zonalis,Especie,"Goldman, 1914",Elevación (m): 0-1500,DD,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=944170,"Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.",marta | mico dormilón | mico de noche,Válido,es,Sociedad Colombiana de Mastozoología,"DEFLER TR. 2010a. Historia Natural de los Primates Colombianos. Colección de Textos, Universidad Nacional de Colombia, Facultad de Ciencias, Departamento de Biología, 2ª ed., Bogotá D.C., Colombia. 612 pp.",Antioquia (?) | Cauca | Chocó | Nariño (?) | Valle del Cauca,CO,,,
urn:lsid:catalogueoflife.org:taxon:49fffae0-5e17-11e7-8cee-bc764e092680:col20170824,urn:lsid:catalogueoflife.org:taxon:49fffae0-5e17-11e7-8cee-bc764e092680:col20170824,Animalia,Chordata,Mammalia,Primates,Cebidae,Cebus,albifrons,Cebus albifrons,Especie,"(Humboldt, 1812)",Elevación (m): 0-1000,LC,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=572975,"Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.",,Válido,es,Sociedad Colombiana de Mastozoología,"DEFLER TR y JI HERNÁNDEZ-CAMACHO. 2002. The true identity and characteristics of Simia albifrons Humboldt, 1812. Neotropical Primates 10:49-64.",Amazonas | Arauca | Caquetá | Guainia | Putumayo | Vaupés | Vichada,CO,II,Amazonia | Orinoquia,
